from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:30018,IDFM:40793,2,60
IDFM:425017,IDFM:472882,2,133
IDFM:11434,IDFM:11435,2,60
IDFM:12612,IDFM:12867,2,60
IDFM:21572,IDFM:10268,2,292
IDFM:29480,IDFM:2283,2,144
IDFM:422447,IDFM:37221,2,299
IDFM:17153,IDFM:17250,2,300
IDFM:22505,IDFM:487552,2,102
IDFM:493627,IDFM:423152,2,70
IDFM:25941,IDFM:25940,2,275
IDFM:22379,IDFM:29791,2,404
IDFM:419258,IDFM:19924,2,217
IDFM:35367,IDFM:35357,2,242
IDFM:19837,IDFM:493641,2,60
IDFM:27029,IDFM:27030,2,74
IDFM:37990,IDFM:494493,2,70
IDFM:29097,IDFM:29098,2,60
IDFM:monomodalStopPlace:54249,IDFM:13594,2,196
IDFM:8491,IDFM:3725,2,356
IDFM:37355,IDFM:22388,2,326
IDFM:32344,IDFM:32009,2,64
IDFM:13809,IDFM:32615,2,189
IDFM:478987,IDFM:483282,2,127
IDFM:33918,IDFM:33919,2,103
IDFM:477209,IDFM:18843,2,154
IDFM:monomodalStopPlace:43238,IDFM:463791,2,318
IDFM:10331,IDFM:27312,2,329
IDFM:12944,IDFM:8118,2,339
IDFM:20661,IDFM:20651,2,60
IDFM:13365,IDFM:13363,2,191
IDFM:12367,IDFM:41928,2,60
IDFM:22211,IDFM:26791,2,333
IDFM:20061,IDFM:419122,2,286
IDFM:33245,IDFM:33244,2,60
IDFM:monomodalStopPlace:43161,IDFM:19837,2,209
IDFM:470947,IDFM:28387,2,153
IDFM:28468,IDFM:38774,2,337
IDFM:15132,IDFM:492487,2,280
IDFM:494132,IDFM:25609,2,97
IDFM:28749,IDFM:427159,2,211
IDFM:2307,IDFM:2308,2,131
IDFM:413188,IDFM:2362,2,110
IDFM:27127,IDFM:26887,2,281
IDFM:5115,IDFM:5116,2,60
IDFM:26376,IDFM:26375,2,223
IDFM:23861,IDFM:26513,2,354
IDFM:37018,IDFM:12284,2,347
IDFM:24415,IDFM:7773,2,123
IDFM:29007,IDFM:7999,2,266
IDFM:422796,IDFM:40778,2,277
IDFM:13511,IDFM:472029,2,60
IDFM:23689,IDFM:427969,2,270
IDFM:25704,IDFM:24018,2,274
IDFM:16370,IDFM:480163,2,60
IDFM:22073,IDFM:36665,2,196
IDFM:22836,IDFM:463112,2,211
IDFM:22498,IDFM:24983,2,72
IDFM:24399,IDFM:29002,2,89
IDFM:463090,IDFM:26766,2,243
IDFM:40818,IDFM:30010,2,366
IDFM:34589,IDFM:34544,2,203
IDFM:26378,IDFM:35878,2,336
IDFM:4136,IDFM:411936,2,269
IDFM:40849,IDFM:462984,2,322
IDFM:39204,IDFM:490577,2,60
IDFM:31204,IDFM:31214,2,348
IDFM:478666,IDFM:monomodalStopPlace:473406,2,257
IDFM:12068,IDFM:12221,2,365
IDFM:25391,IDFM:39329,2,226
IDFM:25096,IDFM:25103,2,226
IDFM:monomodalStopPlace:58720,IDFM:463954,2,291
IDFM:415832,IDFM:415829,2,367
IDFM:27286,IDFM:23228,2,353
IDFM:24530,IDFM:28981,2,377
IDFM:471154,IDFM:471795,2,126
IDFM:22721,IDFM:463188,2,249
IDFM:19661,IDFM:19659,2,328
IDFM:25149,IDFM:35875,2,296
IDFM:483368,IDFM:25701,2,322
IDFM:27975,IDFM:37747,2,138
IDFM:monomodalStopPlace:473615,IDFM:495029,2,55
IDFM:492726,IDFM:491742,2,93
IDFM:419817,IDFM:17384,2,162
IDFM:474147,IDFM:40023,2,60
IDFM:27586,IDFM:424912,2,262
IDFM:39475,IDFM:463047,2,245
IDFM:26891,IDFM:23520,2,316
IDFM:29527,IDFM:29537,2,60
IDFM:24468,IDFM:483909,2,365
IDFM:5569,IDFM:13291,2,96
IDFM:422447,IDFM:22988,2,60
IDFM:25304,IDFM:36096,2,60
IDFM:monomodalStopPlace:473037,IDFM:5079,2,93
IDFM:27479,IDFM:8391,2,226
IDFM:36741,IDFM:27087,2,376
IDFM:2505,IDFM:492493,2,238
IDFM:479443,IDFM:480838,2,327
IDFM:9766,IDFM:425325,2,60
IDFM:monomodalStopPlace:47325,IDFM:480465,2,247
IDFM:22964,IDFM:monomodalStopPlace:43833,2,300
IDFM:494775,IDFM:479757,2,294
IDFM:3401,IDFM:492543,2,60
IDFM:485652,IDFM:478575,2,60
IDFM:monomodalStopPlace:43135,IDFM:39402,2,205
IDFM:19707,IDFM:8173,2,359
IDFM:20763,IDFM:20783,2,60
IDFM:22031,IDFM:36945,2,349
IDFM:477446,IDFM:monomodalStopPlace:45761,2,207
IDFM:36868,IDFM:27301,2,269
IDFM:28606,IDFM:8304,2,340
IDFM:monomodalStopPlace:473464,IDFM:471399,2,244
IDFM:6470,IDFM:6469,2,60
IDFM:474401,IDFM:30102,2,346
IDFM:9975,IDFM:27371,2,379
IDFM:493064,IDFM:16730,2,60
IDFM:9265,IDFM:5671,2,200
IDFM:463544,IDFM:26359,2,170
IDFM:32448,IDFM:32908,2,254
IDFM:471738,IDFM:20266,2,352
IDFM:427180,IDFM:10229,2,111
IDFM:34137,IDFM:27810,2,60
IDFM:12752,IDFM:29145,2,202
IDFM:40839,IDFM:25085,2,331
IDFM:32705,IDFM:32704,2,72
IDFM:426598,IDFM:25570,2,231
IDFM:417833,IDFM:12259,2,234
IDFM:491411,IDFM:39925,2,256
IDFM:478718,IDFM:16304,2,338
IDFM:462605,IDFM:36307,2,345
IDFM:8953,IDFM:8954,2,233
IDFM:34456,IDFM:34454,2,159
IDFM:5626,IDFM:5623,2,278
IDFM:39464,IDFM:28400,2,295
IDFM:20692,IDFM:20548,2,270
IDFM:35816,IDFM:24345,2,352
IDFM:16702,IDFM:16701,2,109
IDFM:11340,IDFM:492270,2,60
IDFM:422889,IDFM:2592,2,144
IDFM:22057,IDFM:8316,2,242
IDFM:30831,IDFM:419916,2,339
IDFM:22652,IDFM:493295,2,223
IDFM:472780,IDFM:2728,2,276
IDFM:35020,IDFM:35022,2,341
IDFM:23572,IDFM:23574,2,348
IDFM:10735,IDFM:10736,2,60
IDFM:22671,IDFM:491534,2,305
IDFM:33051,IDFM:16215,2,110
IDFM:19590,IDFM:493687,2,370
IDFM:488004,IDFM:monomodalStopPlace:473058,2,38
IDFM:426265,IDFM:39913,2,359
IDFM:495067,IDFM:419797,2,310
IDFM:10699,IDFM:470715,2,261
IDFM:490523,IDFM:22870,2,130
IDFM:13177,IDFM:13180,2,265
IDFM:34180,IDFM:22771,2,355
IDFM:15554,IDFM:16923,2,167
IDFM:492249,IDFM:472407,2,188
IDFM:41653,IDFM:491915,2,364
IDFM:13978,IDFM:13977,2,60
IDFM:462949,IDFM:22058,2,2
IDFM:420478,IDFM:420489,2,256
IDFM:23221,IDFM:463324,2,329
IDFM:11304,IDFM:11292,2,293
IDFM:26781,IDFM:28673,2,237
IDFM:14236,IDFM:491188,2,345
IDFM:13960,IDFM:34880,2,350
IDFM:3842,IDFM:411565,2,344
IDFM:33614,IDFM:33629,2,305
IDFM:27339,IDFM:23450,2,280
IDFM:37360,IDFM:41519,2,577
IDFM:493486,IDFM:493485,2,60
IDFM:17931,IDFM:17932,2,60
IDFM:10639,IDFM:10642,2,329
IDFM:6082,IDFM:6081,2,60
IDFM:26979,IDFM:494988,2,259
IDFM:15617,IDFM:16719,2,336
IDFM:8840,IDFM:5328,2,60
IDFM:423700,IDFM:28382,2,299
IDFM:23276,IDFM:12954,2,330
IDFM:471064,IDFM:491772,2,177
IDFM:18591,IDFM:18341,2,279
IDFM:463003,IDFM:421203,2,264
IDFM:23607,IDFM:23328,2,83
IDFM:492325,IDFM:492326,2,249
IDFM:12437,IDFM:12439,2,153
IDFM:471409,IDFM:38528,2,301
IDFM:27706,IDFM:10280,2,366
IDFM:38598,IDFM:419604,2,60
IDFM:12335,IDFM:12334,2,313
IDFM:490499,IDFM:19745,2,60
IDFM:32144,IDFM:32340,2,241
IDFM:14438,IDFM:14439,2,60
IDFM:20252,IDFM:477536,2,109
IDFM:19628,IDFM:493112,2,343
IDFM:13665,IDFM:490722,2,317
IDFM:3856,IDFM:monomodalStopPlace:47906,2,348
IDFM:479007,IDFM:39574,2,370
IDFM:24012,IDFM:29815,2,325
IDFM:2526,IDFM:2525,2,60
IDFM:monomodalStopPlace:473622,IDFM:472123,2,39
IDFM:4240,IDFM:493280,2,299
IDFM:26930,IDFM:26932,2,60
IDFM:417538,IDFM:417541,2,80
IDFM:26741,IDFM:25788,2,106
IDFM:493399,IDFM:482898,2,487
IDFM:463001,IDFM:39917,2,219
IDFM:35357,IDFM:35368,2,229
IDFM:486812,IDFM:28590,2,158
IDFM:471726,IDFM:monomodalStopPlace:43154,2,21
IDFM:38762,IDFM:38639,2,97
IDFM:34333,IDFM:monomodalStopPlace:473578,2,88
IDFM:27089,IDFM:28523,2,106
IDFM:463184,IDFM:37359,2,361
IDFM:27290,IDFM:12955,2,360
IDFM:41987,IDFM:2130,2,322
IDFM:19886,IDFM:5727,2,125
IDFM:494571,IDFM:36233,2,60
IDFM:28540,IDFM:472755,2,265
IDFM:2639,IDFM:2640,2,60
IDFM:426413,IDFM:426415,2,60
IDFM:9946,IDFM:487123,2,257
IDFM:4430,IDFM:2857,2,363
IDFM:39713,IDFM:39712,2,198
IDFM:22967,IDFM:39751,2,286
IDFM:19026,IDFM:20531,2,259
IDFM:20735,IDFM:4411,2,60
IDFM:27479,IDFM:22133,2,468
IDFM:463179,IDFM:30179,2,216
IDFM:monomodalStopPlace:47174,IDFM:490992,2,250
IDFM:22134,IDFM:21920,2,119
IDFM:492717,IDFM:24851,2,381
IDFM:19665,IDFM:3010,2,303
IDFM:monomodalStopPlace:43207,IDFM:15697,2,225
IDFM:21959,IDFM:492289,2,283
IDFM:5521,IDFM:419833,2,325
IDFM:485705,IDFM:14026,2,60
IDFM:494600,IDFM:477719,2,60
IDFM:29910,IDFM:28331,2,90
IDFM:39839,IDFM:40000,2,60
IDFM:12164,IDFM:12264,2,185
IDFM:480113,IDFM:28364,2,184
IDFM:23666,IDFM:23638,2,303
IDFM:17160,IDFM:17168,2,244
IDFM:16831,IDFM:16717,2,337
IDFM:463072,IDFM:39928,2,240
IDFM:34792,IDFM:34789,2,340
IDFM:415096,IDFM:485384,2,364
IDFM:19827,IDFM:493354,2,329
IDFM:25425,IDFM:427199,2,301
IDFM:9554,IDFM:36333,2,284
IDFM:28993,IDFM:29453,2,250
IDFM:20300,IDFM:426214,2,60
IDFM:6153,IDFM:478746,2,231
IDFM:21277,IDFM:421124,2,60
IDFM:14126,IDFM:13901,2,354
IDFM:20252,IDFM:15147,2,235
IDFM:463019,IDFM:26174,2,209
IDFM:3335,IDFM:3338,2,353
IDFM:494460,IDFM:monomodalStopPlace:473179,2,5
IDFM:411308,IDFM:463023,2,267
IDFM:426429,IDFM:479973,2,107
IDFM:37213,IDFM:25499,2,308
IDFM:27412,IDFM:27410,2,312
IDFM:26265,IDFM:26261,2,222
IDFM:30154,IDFM:7907,2,352
IDFM:41814,IDFM:34134,2,335
IDFM:472110,IDFM:472755,2,323
IDFM:471552,IDFM:492187,2,308
IDFM:10279,IDFM:22101,2,234
IDFM:22331,IDFM:28645,2,359
IDFM:12110,IDFM:422948,2,289
IDFM:419033,IDFM:480064,2,312
IDFM:11501,IDFM:11486,2,365
IDFM:29441,IDFM:37367,2,317
IDFM:27024,IDFM:22932,2,171
IDFM:14255,IDFM:14245,2,340
IDFM:7987,IDFM:25628,2,315
IDFM:463955,IDFM:463046,2,385
IDFM:462532,IDFM:495828,2,128
IDFM:34975,IDFM:35015,2,309
IDFM:6563,IDFM:6564,2,60
IDFM:24561,IDFM:27013,2,357
IDFM:30196,IDFM:30197,2,60
IDFM:472123,IDFM:monomodalStopPlace:47136,2,17
IDFM:488403,IDFM:421005,2,243
IDFM:24485,IDFM:490839,2,250
IDFM:39617,IDFM:28036,2,371
IDFM:37860,IDFM:462764,2,369
IDFM:491280,IDFM:17134,2,249
IDFM:monomodalStopPlace:473576,IDFM:36900,2,152
IDFM:463119,IDFM:26863,2,260
IDFM:13131,IDFM:428008,2,259
IDFM:26732,IDFM:27300,2,316
IDFM:480167,IDFM:34686,2,363
IDFM:40515,IDFM:470950,2,345
IDFM:22369,IDFM:36649,2,246
IDFM:39052,IDFM:40640,2,288
IDFM:28422,IDFM:25725,2,283
IDFM:12284,IDFM:37788,2,206
IDFM:16953,IDFM:495054,2,365
IDFM:492183,IDFM:485170,2,237
IDFM:7719,IDFM:7631,2,290
IDFM:24233,IDFM:463086,2,336
IDFM:484120,IDFM:22094,2,202
IDFM:25531,IDFM:23494,2,253
IDFM:29778,IDFM:22918,2,368
IDFM:412156,IDFM:7518,2,82
IDFM:31077,IDFM:31074,2,183
IDFM:4415,IDFM:21510,2,216
IDFM:27050,IDFM:23462,2,311
IDFM:479111,IDFM:36848,2,350
IDFM:494091,IDFM:478503,2,428
IDFM:493561,IDFM:477752,2,261
IDFM:16933,IDFM:9871,2,154
IDFM:495836,IDFM:481459,2,47
IDFM:21914,IDFM:37112,2,290
IDFM:17544,IDFM:17545,2,60
IDFM:4295,IDFM:4293,2,194
IDFM:9552,IDFM:30178,2,138
IDFM:8145,IDFM:40433,2,378
IDFM:33431,IDFM:33150,2,60
IDFM:486056,IDFM:463160,2,352
IDFM:monomodalStopPlace:473256,IDFM:17376,2,337
IDFM:27317,IDFM:22024,2,259
IDFM:27810,IDFM:425267,2,74
IDFM:35677,IDFM:35678,2,60
IDFM:470840,IDFM:472013,2,297
IDFM:23050,IDFM:23047,2,60
IDFM:26770,IDFM:26765,2,341
IDFM:16450,IDFM:16403,2,112
IDFM:26330,IDFM:22037,2,374
IDFM:472099,IDFM:488234,2,60
IDFM:427653,IDFM:480987,2,333
IDFM:21001,IDFM:18085,2,72
IDFM:20286,IDFM:34367,2,74
IDFM:23635,IDFM:23639,2,286
IDFM:11189,IDFM:10836,2,215
IDFM:477028,IDFM:480410,2,368
IDFM:34821,IDFM:492008,2,377
IDFM:488660,IDFM:7620,2,355
IDFM:22751,IDFM:24776,2,117
IDFM:4181,IDFM:4282,2,380
IDFM:8952,IDFM:8938,2,363
IDFM:462532,IDFM:463001,2,229
IDFM:23488,IDFM:40228,2,191
IDFM:22792,IDFM:22793,2,153
IDFM:41625,IDFM:24425,2,168
IDFM:472325,IDFM:472319,2,16
IDFM:425969,IDFM:7824,2,282
IDFM:37060,IDFM:478660,2,87
IDFM:22377,IDFM:8420,2,80
IDFM:22660,IDFM:493004,2,377
IDFM:479566,IDFM:19844,2,114
IDFM:23496,IDFM:39327,2,119
IDFM:30740,IDFM:30730,2,373
IDFM:12948,IDFM:36898,2,309
IDFM:4017,IDFM:493339,2,316
IDFM:36840,IDFM:24315,2,352
IDFM:425267,IDFM:39716,2,90
IDFM:34727,IDFM:34738,2,273
IDFM:34044,IDFM:34109,2,303
IDFM:12701,IDFM:20376,2,335
IDFM:30105,IDFM:30096,2,243
IDFM:22320,IDFM:479982,2,314
IDFM:7856,IDFM:495027,2,374
IDFM:415293,IDFM:40853,2,285
IDFM:24850,IDFM:24851,2,340
IDFM:18874,IDFM:40515,2,299
IDFM:492458,IDFM:492383,2,60
IDFM:13914,IDFM:monomodalStopPlace:47885,2,268
IDFM:34977,IDFM:35032,2,321
IDFM:14420,IDFM:14437,2,366
IDFM:12734,IDFM:42009,2,367
IDFM:6959,IDFM:39872,2,195
IDFM:30396,IDFM:30439,2,60
IDFM:13019,IDFM:15313,2,175
IDFM:7880,IDFM:27719,2,76
IDFM:463790,IDFM:26753,2,214
IDFM:24385,IDFM:8016,2,345
IDFM:monomodalStopPlace:47935,IDFM:35730,2,187
IDFM:32726,IDFM:32710,2,328
IDFM:477988,IDFM:6291,2,165
IDFM:40550,IDFM:423334,2,380
IDFM:36742,IDFM:463084,2,339
IDFM:419195,IDFM:419198,2,60
IDFM:472520,IDFM:494990,2,60
IDFM:463531,IDFM:22793,2,107
IDFM:20132,IDFM:9460,2,64
IDFM:463073,IDFM:462508,2,269
IDFM:472194,IDFM:462939,2,261
IDFM:24785,IDFM:24773,2,198
IDFM:22222,IDFM:28681,2,459
IDFM:5891,IDFM:20637,2,377
IDFM:4788,IDFM:4789,2,60
IDFM:3936,IDFM:3764,2,292
IDFM:421409,IDFM:471520,2,165
IDFM:22805,IDFM:22807,2,360
IDFM:34637,IDFM:14022,2,363
IDFM:monomodalStopPlace:43238,IDFM:39457,2,365
IDFM:8408,IDFM:24871,2,182
IDFM:494632,IDFM:491963,2,379
IDFM:422699,IDFM:33542,2,222
IDFM:23059,IDFM:22472,2,60
IDFM:monomodalStopPlace:473553,IDFM:19264,2,87
IDFM:24115,IDFM:monomodalStopPlace:473843,2,210
IDFM:426489,IDFM:18046,2,324
IDFM:41705,IDFM:22113,2,347
IDFM:31381,IDFM:31380,2,60
IDFM:36545,IDFM:25514,2,313
IDFM:16874,IDFM:39978,2,272
IDFM:20266,IDFM:472737,2,267
IDFM:427364,IDFM:19254,2,251
IDFM:39558,IDFM:21804,2,373
IDFM:10086,IDFM:486948,2,60
IDFM:23638,IDFM:23659,2,332
IDFM:427530,IDFM:8045,2,344
IDFM:26327,IDFM:37079,2,368
IDFM:24078,IDFM:26920,2,189
IDFM:423122,IDFM:38467,2,170
IDFM:40245,IDFM:40244,2,60
IDFM:22535,IDFM:22685,2,73
IDFM:42018,IDFM:28731,2,60
IDFM:11218,IDFM:11219,2,60
IDFM:490597,IDFM:39222,2,87
IDFM:26289,IDFM:26295,2,367
IDFM:25163,IDFM:25833,2,257
IDFM:480109,IDFM:27005,2,159
IDFM:16678,IDFM:16677,2,77
IDFM:19787,IDFM:486848,2,60
IDFM:492537,IDFM:3459,2,239
IDFM:411945,IDFM:490507,2,67
IDFM:monomodalStopPlace:43931,IDFM:488614,2,11
IDFM:25235,IDFM:25227,2,72
IDFM:36323,IDFM:monomodalStopPlace:473124,2,11
IDFM:413681,IDFM:413684,2,60
IDFM:11835,IDFM:424428,2,94
IDFM:9535,IDFM:4383,2,215
IDFM:37007,IDFM:28155,2,60
IDFM:426996,IDFM:27092,2,281
IDFM:3206,IDFM:22936,2,80
IDFM:21991,IDFM:463677,2,309
IDFM:34743,IDFM:32839,2,126
IDFM:472896,IDFM:monomodalStopPlace:43213,2,252
IDFM:37782,IDFM:23442,2,276
IDFM:7662,IDFM:15201,2,110
IDFM:34218,IDFM:34611,2,159
IDFM:493437,IDFM:24425,2,242
IDFM:42014,IDFM:22870,2,60
IDFM:485384,IDFM:monomodalStopPlace:43186,2,218
IDFM:2372,IDFM:2373,2,144
IDFM:487180,IDFM:486839,2,60
IDFM:10576,IDFM:417533,2,60
IDFM:8619,IDFM:8930,2,379
IDFM:26281,IDFM:monomodalStopPlace:43112,2,364
IDFM:34956,IDFM:34955,2,60
IDFM:484442,IDFM:472057,2,74
IDFM:17325,IDFM:17326,2,60
IDFM:8760,IDFM:8761,2,247
IDFM:14526,IDFM:14544,2,377
IDFM:39302,IDFM:38152,2,257
IDFM:472333,IDFM:30911,2,273
IDFM:13527,IDFM:13465,2,334
IDFM:27700,IDFM:23890,2,352
IDFM:7752,IDFM:23726,2,227
IDFM:39048,IDFM:420858,2,227
IDFM:462615,IDFM:9546,2,60
IDFM:21431,IDFM:21315,2,313
IDFM:471950,IDFM:472034,2,22
IDFM:12257,IDFM:40436,2,334
IDFM:420132,IDFM:37064,2,306
IDFM:488278,IDFM:463718,2,347
IDFM:482444,IDFM:490034,2,173
IDFM:462977,IDFM:40019,2,234
IDFM:427136,IDFM:427123,2,263
IDFM:40585,IDFM:2167,2,293
IDFM:493399,IDFM:493393,2,272
IDFM:13400,IDFM:13457,2,233
IDFM:22938,IDFM:484390,2,371
IDFM:37362,IDFM:30116,2,248
IDFM:42098,IDFM:427833,2,329
IDFM:490977,IDFM:480568,2,188
IDFM:7835,IDFM:20472,2,213
IDFM:477829,IDFM:25591,2,379
IDFM:monomodalStopPlace:43223,IDFM:26036,2,258
IDFM:422912,IDFM:2480,2,90
IDFM:24484,IDFM:493966,2,104
IDFM:462984,IDFM:40849,2,322
IDFM:37887,IDFM:37892,2,265
IDFM:9124,IDFM:26563,2,362
IDFM:23640,IDFM:463250,2,259
IDFM:477764,IDFM:34343,2,294
IDFM:25123,IDFM:426643,2,372
IDFM:10433,IDFM:36881,2,60
IDFM:34596,IDFM:34741,2,271
IDFM:28512,IDFM:18827,2,325
IDFM:13426,IDFM:13941,2,369
IDFM:27476,IDFM:39720,2,284
IDFM:463580,IDFM:39396,2,61
IDFM:39814,IDFM:39791,2,131
IDFM:36656,IDFM:36655,2,60
IDFM:35599,IDFM:35589,2,283
IDFM:monomodalStopPlace:47118,IDFM:488101,2,220
IDFM:3965,IDFM:492498,2,346
IDFM:27216,IDFM:414775,2,324
IDFM:8967,IDFM:491893,2,245
IDFM:3964,IDFM:492497,2,352
IDFM:11106,IDFM:11107,2,60
IDFM:4208,IDFM:9948,2,302
IDFM:24030,IDFM:24029,2,232
IDFM:423010,IDFM:22863,2,100
IDFM:10196,IDFM:10197,2,60
IDFM:37127,IDFM:37128,2,291
IDFM:26115,IDFM:26125,2,304
IDFM:34306,IDFM:8150,2,186
IDFM:25413,IDFM:36556,2,361
IDFM:24773,IDFM:24777,2,118
IDFM:482541,IDFM:11518,2,380
IDFM:28742,IDFM:30162,2,60
IDFM:31179,IDFM:30982,2,60
IDFM:419834,IDFM:419837,2,60
IDFM:8193,IDFM:26618,2,86
IDFM:493393,IDFM:34632,2,266
IDFM:24386,IDFM:24382,2,274
IDFM:20549,IDFM:20548,2,377
IDFM:13177,IDFM:494380,2,290
IDFM:23432,IDFM:8080,2,281
IDFM:2331,IDFM:20380,2,235
IDFM:29453,IDFM:24254,2,201
IDFM:5620,IDFM:5610,2,283
IDFM:480964,IDFM:37263,2,298
IDFM:471968,IDFM:472560,2,84
IDFM:33223,IDFM:33221,2,276
IDFM:427651,IDFM:monomodalStopPlace:47900,2,209
IDFM:423652,IDFM:415829,2,319
IDFM:28693,IDFM:27125,2,79
IDFM:21313,IDFM:21314,2,60
IDFM:426950,IDFM:26970,2,196
IDFM:15790,IDFM:15789,2,60
IDFM:3742,IDFM:3743,2,60
IDFM:24297,IDFM:37441,2,258
IDFM:18062,IDFM:18061,2,153
IDFM:474147,IDFM:28632,2,274
IDFM:monomodalStopPlace:426987,IDFM:39396,2,123
IDFM:33003,IDFM:33023,2,336
IDFM:26476,IDFM:19090,2,362
IDFM:2585,IDFM:494094,2,179
IDFM:27214,IDFM:27213,2,186
IDFM:419258,IDFM:472217,2,235
IDFM:411696,IDFM:485705,2,274
IDFM:426037,IDFM:14573,2,308
IDFM:36765,IDFM:19866,2,136
IDFM:32856,IDFM:478963,2,269
IDFM:19311,IDFM:19240,2,60
IDFM:19528,IDFM:19234,2,373
IDFM:27125,IDFM:28683,2,125
IDFM:19148,IDFM:34117,2,343
IDFM:15258,IDFM:15588,2,347
IDFM:12335,IDFM:12333,2,310
IDFM:13550,IDFM:13564,2,131
IDFM:417046,IDFM:416992,2,60
IDFM:22171,IDFM:23473,2,324
IDFM:3760,IDFM:3881,2,252
IDFM:40478,IDFM:monomodalStopPlace:47522,2,283
IDFM:419348,IDFM:419360,2,230
IDFM:427667,IDFM:427679,2,289
IDFM:40749,IDFM:38179,2,364
IDFM:17159,IDFM:17153,2,362
IDFM:33500,IDFM:33493,2,302
IDFM:16369,IDFM:24966,2,60
IDFM:7857,IDFM:7775,2,301
IDFM:5669,IDFM:479456,2,381
IDFM:30740,IDFM:30488,2,261
IDFM:419757,IDFM:40506,2,60
IDFM:8418,IDFM:20420,2,73
IDFM:3271,IDFM:3830,2,284
IDFM:22516,IDFM:8258,2,380
IDFM:40517,IDFM:463144,2,189
IDFM:423182,IDFM:monomodalStopPlace:43170,2,223
IDFM:422447,IDFM:37260,2,135
IDFM:423000,IDFM:29864,2,60
IDFM:30723,IDFM:30782,2,299
IDFM:36689,IDFM:492274,2,208
IDFM:427874,IDFM:26983,2,99
IDFM:462967,IDFM:27128,2,342
IDFM:24261,IDFM:492175,2,120
IDFM:28221,IDFM:28021,2,199
IDFM:monomodalStopPlace:44199,IDFM:488525,2,203
IDFM:39553,IDFM:21806,2,366
IDFM:463179,IDFM:477202,2,244
IDFM:13114,IDFM:33546,2,183
IDFM:25790,IDFM:463682,2,239
IDFM:486554,IDFM:486592,2,285
IDFM:17505,IDFM:480048,2,60
IDFM:2146,IDFM:41415,2,99
IDFM:426150,IDFM:25309,2,333
IDFM:36496,IDFM:28358,2,360
IDFM:11006,IDFM:31998,2,290
IDFM:25507,IDFM:23519,2,272
IDFM:495739,IDFM:35984,2,60
IDFM:416450,IDFM:487805,2,60
IDFM:11648,IDFM:427812,2,331
IDFM:29975,IDFM:29967,2,60
IDFM:414339,IDFM:413766,2,278
IDFM:26786,IDFM:21970,2,197
IDFM:24613,IDFM:21611,2,60
IDFM:463786,IDFM:18234,2,368
IDFM:470734,IDFM:490812,2,325
IDFM:40244,IDFM:40245,2,60
IDFM:478986,IDFM:411261,2,60
IDFM:7290,IDFM:487122,2,148
IDFM:24075,IDFM:24908,2,237
IDFM:23256,IDFM:10229,2,60
IDFM:472763,IDFM:26036,2,60
IDFM:32252,IDFM:32253,2,60
IDFM:5970,IDFM:479138,2,60
IDFM:32119,IDFM:32278,2,309
IDFM:8628,IDFM:8682,2,315
IDFM:42014,IDFM:492780,2,63
IDFM:34988,IDFM:34869,2,283
IDFM:15116,IDFM:9142,2,373
IDFM:22451,IDFM:13705,2,239
IDFM:19800,IDFM:420818,2,194
IDFM:414775,IDFM:40333,2,84
IDFM:11201,IDFM:10665,2,254
IDFM:15134,IDFM:25212,2,181
IDFM:25761,IDFM:26763,2,364
IDFM:27436,IDFM:5603,2,273
IDFM:16341,IDFM:26069,2,361
IDFM:14189,IDFM:32899,2,143
IDFM:7513,IDFM:7468,2,313
IDFM:35963,IDFM:27526,2,368
IDFM:monomodalStopPlace:473597,IDFM:494077,2,209
IDFM:37397,IDFM:22792,2,153
IDFM:33532,IDFM:33316,2,135
IDFM:12629,IDFM:415467,2,72
IDFM:21990,IDFM:39780,2,344
IDFM:2839,IDFM:11288,2,278
IDFM:462567,IDFM:480315,2,249
IDFM:13110,IDFM:7506,2,279
IDFM:monomodalStopPlace:473377,IDFM:2773,2,56
IDFM:420863,IDFM:26956,2,278
IDFM:495778,IDFM:495779,2,60
IDFM:36023,IDFM:20239,2,330
IDFM:23473,IDFM:23469,2,308
IDFM:463793,IDFM:472344,2,106
IDFM:21919,IDFM:426152,2,188
IDFM:26007,IDFM:482080,2,107
IDFM:28749,IDFM:420440,2,60
IDFM:30798,IDFM:30302,2,60
IDFM:494993,IDFM:monomodalStopPlace:43121,2,311
IDFM:491255,IDFM:36896,2,256
IDFM:14955,IDFM:19765,2,309
IDFM:18744,IDFM:18745,2,60
IDFM:23255,IDFM:23252,2,85
IDFM:41676,IDFM:41675,2,60
IDFM:424056,IDFM:29461,2,319
IDFM:33048,IDFM:494139,2,103
IDFM:21407,IDFM:21417,2,364
IDFM:25319,IDFM:23456,2,331
IDFM:23816,IDFM:483700,2,352
IDFM:486654,IDFM:41952,2,164
IDFM:35634,IDFM:5750,2,81
IDFM:7599,IDFM:7600,2,167
IDFM:22996,IDFM:486554,2,116
IDFM:9546,IDFM:9871,2,60
IDFM:480177,IDFM:488269,2,362
IDFM:493112,IDFM:493110,2,60
IDFM:4285,IDFM:20276,2,304
IDFM:480035,IDFM:7165,2,135
IDFM:477136,IDFM:477128,2,60
IDFM:7831,IDFM:25889,2,348
IDFM:22228,IDFM:26198,2,240
IDFM:27047,IDFM:36927,2,247
IDFM:14205,IDFM:14202,2,378
IDFM:36453,IDFM:36480,2,357
IDFM:32567,IDFM:32566,2,60
